x_real,dataset_0
0.6884920634920635,0.6696428571428579
0.6904761904761905,0.6713435374149667
0.6924603174603174,0.6733405483405489
0.6944444444444444,0.674873737373738
0.6964285714285714,0.6768707482993203
0.6984126984126984,0.6785714285714292
0.7003968253968254,0.6802721088435381
0.7023809523809523,0.6822691197691203
0.7043650793650793,0.6838023088023093
0.7063492063492063,0.6857993197278917
0.7083333333333333,0.6875000000000004
0.7103174603174602,0.6892006802721093
0.7123015873015872,0.6911976911976916
0.7142857142857142,0.6927308802308807
0.7162698412698413,0.6947278911564632
0.7182539682539683,0.6964285714285721
0.7202380952380952,0.6981292517006809
0.7222222222222222,0.7001262626262632
0.7242063492063492,0.7016594516594522
0.7261904761904762,0.7036564625850346
0.7281746031746031,0.7053571428571433
0.7301587301587301,0.7070578231292522
0.7321428571428571,0.7090548340548346
0.7341269841269841,0.7105880230880236
0.736111111111111,0.7125850340136058
0.738095238095238,0.7142857142857146
0.740079365079365,0.7159863945578235
0.742063492063492,0.7179834054834059
0.744047619047619,0.719516594516595
0.746031746031746,0.7215136054421775
0.748015873015873,0.7232142857142863
0.75,0.7249149659863952
0.751984126984127,0.7269119769119774
0.753968253968254,0.7284451659451664
0.7559523809523809,0.7304421768707489
0.7579365079365079,0.7321428571428577
0.7599206349206349,0.7338435374149664
0.7619047619047619,0.7358405483405489
0.7638888888888888,0.7373737373737379
0.7658730158730158,0.73937074829932
0.7678571428571428,0.7410714285714289
0.7698412698412698,0.7427721088435377
0.7718253968253967,0.7447691197691202
0.7738095238095237,0.7463023088023092
0.7757936507936507,0.7482993197278915
0.7777777777777777,0.7500000000000004
0.7797619047619048,0.7517006802721093
0.7817460317460317,0.7536976911976917
0.7837301587301587,0.7552308802308807
0.7857142857142857,0.757227891156463
0.7876984126984127,0.758928571428572
0.7896825396825397,0.7606292517006807
0.7916666666666666,0.762626262626263
0.7936507936507936,0.7641594516594521
0.7956349206349206,0.7661564625850344
0.7976190476190476,0.7678571428571432
0.7996031746031745,0.769557823129252
0.8015873015873015,0.7715548340548343
0.8035714285714285,0.7730880230880235
0.8055555555555555,0.7750850340136057
0.8075396825396824,0.7767857142857145
0.8095238095238095,0.7784863945578235
0.8115079365079365,0.7804834054834059
0.8134920634920635,0.782016594516595
0.8154761904761905,0.7840136054421772
0.8174603174603174,0.785714285714286
0.8194444444444444,0.787414965986395
0.8214285714285714,0.7894119769119773
0.8234126984126984,0.7909451659451664
0.8253968253968254,0.7929421768707486
