dataset_id,x_real,y_real,confidence
dataset_0,0.44047619047619047,0.4464285714285723,0.46729615457294027
dataset_0,0.44246031746031744,0.44812925170068113,0.46729615457294027
dataset_0,0.4444444444444444,0.4501262626262635,0.46729615457294027
dataset_0,0.44642857142857145,0.4516594516594526,0.46729615457294027
dataset_0,0.44841269841269843,0.4536564625850349,0.46729615457294027
dataset_0,0.4503968253968254,0.4553571428571437,0.46729615457294027
dataset_0,0.4523809523809524,0.4570578231292527,0.46729615457294027
dataset_0,0.45436507936507936,0.45905483405483494,0.46729615457294027
dataset_0,0.45634920634920634,0.46058802308802393,0.46729615457294027
dataset_0,0.4583333333333333,0.46258503401360634,0.46729615457294027
dataset_0,0.4603174603174603,0.46428571428571513,0.46729615457294027
dataset_0,0.4623015873015873,0.46598639455782404,0.46729615457294027
dataset_0,0.4642857142857143,0.46798340548340633,0.46729615457294027
dataset_0,0.4662698412698413,0.46951659451659544,0.46729615457294027
dataset_0,0.46825396825396826,0.47151360544217774,0.46729615457294027
dataset_0,0.47023809523809523,0.4732142857142866,0.46729615457294027
dataset_0,0.4722222222222222,0.47491496598639543,0.46729615457294027
dataset_0,0.4742063492063492,0.4769119769119778,0.46729615457294027
dataset_0,0.47619047619047616,0.4784451659451668,0.46729615457294027
dataset_0,0.4781746031746032,0.4804421768707492,0.46729615457294027
dataset_0,0.4801587301587302,0.482142857142858,0.46729615457294027
dataset_0,0.48214285714285715,0.4838435374149669,0.46729615457294027
dataset_0,0.48412698412698413,0.4858405483405492,0.46729615457294027
dataset_0,0.4861111111111111,0.4873737373737382,0.46729615457294027
dataset_0,0.4880952380952381,0.48937074829932065,0.46729615457294027
dataset_0,0.49007936507936506,0.49107142857142944,0.46729615457294027
dataset_0,0.49206349206349204,0.4927721088435383,0.46729615457294027
dataset_0,0.49404761904761907,0.49476911976912064,0.46729615457294027
dataset_0,0.49603174603174605,0.49630230880230963,0.46729615457294027
dataset_0,0.498015873015873,0.49829931972789204,0.46729615457294027
dataset_0,0.5,0.5000000000000009,0.46729615457294027
dataset_0,0.501984126984127,0.5017006802721097,0.46729615457294027
dataset_0,0.503968253968254,0.503697691197692,0.46729615457294027
dataset_0,0.5059523809523809,0.505230880230881,0.46729615457294027
dataset_0,0.5079365079365079,0.5072278911564635,0.46729615457294027
dataset_0,0.5099206349206349,0.5089285714285723,0.46729615457294027
dataset_0,0.5119047619047619,0.5106292517006811,0.46729615457294027
dataset_0,0.5138888888888888,0.5126262626262635,0.46729615457294027
